Lab Name,URL,Source
Retrovirus Laboratory,https://www.hopkinsmedicine.org/research/labs/r/retrovirus-laboratory,Medicine
Richard Chaisson Lab,https://www.hopkinsmedicine.org/research/labs/r/richard-chaisson-lab,Medicine
Richard F. Ambinder Lab,https://www.hopkinsmedicine.org/research/labs/r/richard-f-ambinder-lab,Medicine
Richard John Jones Lab,https://www.hopkinsmedicine.org/research/labs/r/richard-john-jones-lab,Medicine
Richard Moore Lab,https://www.hopkinsmedicine.org/research/labs/r/richard-moore-lab,Medicine
Richard Rivers Lab,https://www.hopkinsmedicine.org/research/labs/r/richard-rivers-lab,Medicine
Richard W. TeLinde Endowed Gynecologic Pathology Lab,https://www.hopkinsmedicine.org/research/labs/r/richard-telinde-endowed-gynecologic-pathology-lab,Medicine
Rita Kalyani Lab,https://www.hopkinsmedicine.org/research/labs/r/rita-kalyani-lab,Medicine
Robert Anders Lab,https://www.hopkinsmedicine.org/research/labs/r/robert-anders-lab,Medicine
Robert Bollinger Lab,https://www.hopkinsmedicine.org/research/labs/r/robert-bollinger-lab,Medicine
Robert Brodsky Lab,https://www.hopkinsmedicine.org/research/labs/r/robert-brodsky-lab,Medicine
Robert Bulat Lab,https://www.hopkinsmedicine.org/research/labs/r/robert-bulat-lab,Medicine
Robert Gilman Lab,https://www.hopkinsmedicine.org/research/labs/r/robert-gilman-lab,Medicine
Robert Greenberg Lab,https://www.hopkinsmedicine.org/research/labs/r/robert-greenberg-lab,Medicine
Robert H. Brown Lab,https://www.hopkinsmedicine.org/research/labs/r/robert-h-brown-lab,Medicine
Robert Lawrence Lab,https://www.hopkinsmedicine.org/research/labs/r/robert-lawrence-lab,Medicine
Robert Siliciano Laboratory,https://www.hopkinsmedicine.org/research/labs/r/robert-siliciano-laboratory,Medicine
Robert Wise Lab,https://www.hopkinsmedicine.org/research/labs/r/robert-wise-lab,Medicine
Roberto Salvatori Lab,https://www.hopkinsmedicine.org/research/labs/r/roberto-salvatori-lab,Medicine
Roger Johns Lab,https://www.hopkinsmedicine.org/research/labs/r/roger-johns-lab,Medicine
Romsai Boonyasai Lab,https://www.hopkinsmedicine.org/research/labs/r/romsai-boonyasai-lab,Medicine
Ron Banerjee Lab,https://www.hopkinsmedicine.org/research/labs/r/ron-banerjee-lab,Medicine
Ronald Schnaar Lab,https://www.hopkinsmedicine.org/research/labs/r/ronald-schnaar-lab,Medicine
Ronen Shechter Lab,https://www.hopkinsmedicine.org/research/labs/r/ronen-shechter-lab,Medicine
Rosalyn Stewart Lab,https://www.hopkinsmedicine.org/research/labs/r/rosalyn-stewart-lab,Medicine
Roy Brower Lab,https://www.hopkinsmedicine.org/research/labs/r/roy-brower-lab,Medicine
Ruth Faden Lab,https://www.hopkinsmedicine.org/research/labs/r/ruth-faden-lab,Medicine
Ryuya Fukunaga Lab,https://www.hopkinsmedicine.org/research/labs/r/ryuya-fukunaga-lab,Medicine
S.C.O.R.E. Lab,https://www.hopkinsmedicine.org/research/labs/s/score-lab,Medicine
Saleh Alqahtani Lab,https://www.hopkinsmedicine.org/research/labs/s/saleh-alqahtani-lab,Medicine
Salzberg Lab,https://www.hopkinsmedicine.org/research/labs/s/salzberg-lab,Medicine
Samantha Pitts Lab,https://www.hopkinsmedicine.org/research/labs/s/samantha-pitts-lab,Medicine
Samuel Durso Lab,https://www.hopkinsmedicine.org/research/labs/s/samuel-durso-lab,Medicine
Samuel R. Denmeade Laboratory,https://www.hopkinsmedicine.org/research/labs/s/samuel-r-denmeade-laboratory,Medicine
Sangmoo Jeong Lab,https://engineering.jhu.edu/jeonglab,Chemical and Biomolecular Engineering
Sanjay Desai Lab,https://www.hopkinsmedicine.org/research/labs/s/sanjay-desai-lab,Medicine
Saowanee Ngamruengphong Lab,https://www.hopkinsmedicine.org/research/labs/s/saowanee-ngamruengphong-lab,Medicine
Sapna Kudchadkar Lab,https://www.hopkinsmedicine.org/research/labs/s/sapna-kudchadkar-lab,Medicine
Sara Cosgrove Lab,https://www.hopkinsmedicine.org/research/labs/s/sara-cosgrove-lab,Medicine
Sara Mixter Lab,https://www.hopkinsmedicine.org/research/labs/s/sara-mixter-lab,Medicine
Sarah Clever Lab,https://www.hopkinsmedicine.org/research/labs/s/sarah-clever-lab,Medicine
Saraswati Sukumar Lab,https://www.hopkinsmedicine.org/research/labs/s/saraswati-sukumar-lab,Medicine
Sarbjit Saini Lab,https://www.hopkinsmedicine.org/research/labs/s/sarbjit-saini-lab,Medicine
Schneck Lab,https://www.hopkinsmedicine.org/research/labs/s/schneck-lab,Medicine
Sean Agbor-Enoh Lab,https://www.hopkinsmedicine.org/research/labs/s/sean-agbor-enoh-lab,Medicine
Sean Berenholtz Lab,https://www.hopkinsmedicine.org/research/labs/s/sean-berenholtz-lab,Medicine
Sean Leng Lab,https://www.hopkinsmedicine.org/research/labs/s/sean-leng-lab,Medicine
Sean T. Prigge Lab,https://www.hopkinsmedicine.org/research/labs/s/sean-t-prigge-lab,Medicine
Sean Tackett Lab,https://www.hopkinsmedicine.org/research/labs/s/sean-tackett-lab,Medicine
Sean Taverna Laboratory,https://www.hopkinsmedicine.org/research/labs/s/sean-taverna-laboratory,Medicine
Semantics Lab,https://rawlins.io/semlab/,Cognitive Science
Sesaki Lab,https://www.hopkinsmedicine.org/research/labs/s/sesaki-lab,Medicine
Seth Blackshaw Lab,https://www.hopkinsmedicine.org/research/labs/s/seth-blackshaw-lab,Medicine
Seth Margolis Laboratory,https://www.hopkinsmedicine.org/research/labs/s/seth-margolis-laboratory,Medicine
Seth Martin Lab,https://www.hopkinsmedicine.org/research/labs/s/seth-martin-lab,Medicine
Sevil Yasar Lab,https://www.hopkinsmedicine.org/research/labs/s/sevil-yasar-lab,Medicine
Seydoux Lab,https://www.hopkinsmedicine.org/research/labs/s/seydoux-lab,Medicine
Shanthini Sockanathan Laboratory,https://www.hopkinsmedicine.org/research/labs/s/shanthini-sockanathan-laboratory,Medicine
Shaoyong Yu Lab,https://www.hopkinsmedicine.org/research/labs/s/shaoyong-yu-lab,Medicine
Sharon Turban Lab,https://www.hopkinsmedicine.org/research/labs/s/sharon-turban-lab,Medicine
Shawn Lupold Laboratory,https://www.hopkinsmedicine.org/research/labs/s/shawn-lupold-laboratory,Medicine
Shelby Kutty Laboratory,https://www.hopkinsmedicine.org/research/labs/s/shelby-kutty-laboratory,Medicine
Sherita Golden Lab,https://www.hopkinsmedicine.org/research/labs/s/sherita-golden-lab,Medicine
Shigeki Watanabe Lab,https://www.hopkinsmedicine.org/research/labs/s/shigeki-watanabe-lab,Medicine
Shivani Patel Lab,https://www.hopkinsmedicine.org/research/labs/s/shivani-patel-lab,Medicine
Shyam Sundar Biswal Lab,https://www.hopkinsmedicine.org/research/labs/s/shyam-sundar-biswal-lab,Medicine
Singh Lab: Stem Cell Transplant Group,https://www.hopkinsmedicine.org/research/labs/s/singh-lab,Medicine
Sinnis Lab,https://sinnislab.johnshopkins.edu/,Public Health
Sivanesan Neuromodulation Laboratory (SNL),https://www.hopkinsmedicine.org/research/labs/s/sivanesan-neuromodulation-lab,Medicine
Sociophonetics Lab,https://sites.krieger.jhu.edu/mrenwick/,Cognitive Science
Sonye Danoff Lab,https://www.hopkinsmedicine.org/research/labs/s/sonye-danoff-lab,Medicine
Sophie Lanzkron Lab,https://www.hopkinsmedicine.org/research/labs/s/sophie-lanzkron-lab,Medicine
Spinal Column Surgical Outcomes Lab,https://www.hopkinsmedicine.org/research/labs/s/spinal-column-surgical-outcomes-lab,Medicine
Spinal Oncology Lab,https://www.hopkinsmedicine.org/research/labs/s/spinal-oncology-lab,Medicine
Srinivasan Yegnasubramanian Lab,https://www.hopkinsmedicine.org/research/labs/s/srinivasan-yegnasubramanian-lab,Medicine
Stavroula Sofou Lab,https://sofoulab.wixsite.com/hopkins/,Chemical and Biomolecular Engineering
Stephen Gould Laboratory,https://www.hopkinsmedicine.org/research/labs/s/stephen-gould-laboratory,Medicine
Stephen Mathai Lab,https://www.hopkinsmedicine.org/research/labs/s/stephen-mathai-lab,Medicine
Stephen Sisson Lab,https://www.hopkinsmedicine.org/research/labs/s/stephen-sisson-lab,Medicine
Stephen Sozio Lab,https://www.hopkinsmedicine.org/research/labs/s/stephen-sozio-lab,Medicine
Steve Cohen Lab,https://www.hopkinsmedicine.org/research/labs/s/steve-cohen-lab,Medicine
Steven Claypool Lab,https://www.hopkinsmedicine.org/research/labs/s/steven-claypool-lab,Medicine
Steven Frank Lab,https://www.hopkinsmedicine.org/research/labs/s/steven-frank-lab,Medicine
Steven Levin Lab,https://www.hopkinsmedicine.org/research/labs/s/steven-levin-lab,Medicine
Steven Menez Lab,https://www.hopkinsmedicine.org/research/labs/m/menez-lab,Medicine
Stivers Lab,https://www.hopkinsmedicine.org/research/labs/s/stivers-lab,Medicine
Stuart C. Ray Lab,https://www.hopkinsmedicine.org/research/labs/s/stuart-c-ray-lab,Medicine
Submit a New Lab,https://jira.jh.edu/servicedesk/customer/portal/8/create/71,Medicine
Suchi Saria Lab,https://www.hopkinsmedicine.org/research/labs/s/suchi-saria-lab,Medicine
Suez Lab,https://www.suezlab.org/,Public Health
Sujatha Kannan Lab,https://www.hopkinsmedicine.org/research/labs/s/sujatha-kannan-lab,Medicine
Suman Paul Laboratory,https://www.hopkinsmedicine.org/research/labs/s/suman-paul-lab,Medicine
Susan Michaelis Lab,https://www.hopkinsmedicine.org/research/labs/s/susan-michaelis-lab,Medicine
Susan Tuddenham Lab,https://www.hopkinsmedicine.org/research/labs/s/susan-tuddenham-lab,Medicine
Suzanne Jan de Beur Lab,https://www.hopkinsmedicine.org/research/labs/s/suzanne-jan-de-beur-lab,Medicine
Suzanne Topalian Lab,https://www.hopkinsmedicine.org/research/labs/s/suzanne-topalian-lab,Medicine
Svetlana Lutsenko Laboratory,https://www.hopkinsmedicine.org/research/labs/s/svetlana-lutsenko-laboratory,Medicine
Swallowing Investigation in Physiology (SIP) Lab,https://www.hopkinsmedicine.org/research/labs/s/swallowing-investigation-in-physiology-lab,Medicine
Sydney Dy Lab,https://www.hopkinsmedicine.org/research/labs/s/sydney-dy-lab,Medicine
Systems Biology Laboratory,https://www.hopkinsmedicine.org/research/labs/s/systems-biology-laboratory,Medicine
Systems Neurobiology Laboratory,https://www.hopkinsmedicine.org/research/labs/s/systems-neurobiology-laboratory,Medicine
Tamara O'Connor Lab,https://www.hopkinsmedicine.org/research/labs/t/tamara-oconnor-lab,Medicine
Ted Dawson Laboratory,https://www.hopkinsmedicine.org/research/labs/t/ted-dawson-laboratory,Medicine
The Arking Lab,https://www.hopkinsmedicine.org/research/labs/t/the-arking-lab,Medicine
The Barouch Lab,https://www.hopkinsmedicine.org/research/labs/t/the-barouch-lab,Medicine
The Bigos Lab,https://www.hopkinsmedicine.org/research/labs/b/bigos-lab,Medicine
The Boss Lab,https://www.hopkinsmedicine.org/research/labs/t/the-boss-lab,Medicine
The Calabresi Lab,https://www.hopkinsmedicine.org/research/labs/t/the-calabresi-lab,Medicine
The Cihakova Lab,https://www.hopkinsmedicine.org/research/labs/c/cihakova-lab,Medicine
The Coleman Research Group for Sexual and Reproductive Health,https://www.hopkinsmedicine.org/research/labs/c/coleman-research-group-for-sexual-and-reproductive-health,Medicine
The Functional Neurosurgery Lab,https://www.hopkinsmedicine.org/research/labs/f/functional-neurosurgery-lab,Medicine
"The Hackam Lab for Pediatric Surgical, Translational and Regenerative Medicine",https://www.hopkinsmedicine.org/research/labs/h/hackam-lab-pediatric-surgical-translational-regenerative-medicine,Medicine
The Halushka Lab,https://www.hopkinsmedicine.org/research/labs/h/halushka-lab,Medicine
The Hamad Lab,https://www.hopkinsmedicine.org/research/labs/t/the-hamad-lab,Medicine
The Hillel Lab,https://www.hopkinsmedicine.org/research/labs/t/the-hillel-lab,Medicine
The Howard and Georgeanna Seegar Jones Reproductive Endocrinology Lab,https://www.hopkinsmedicine.org/research/labs/r/reproductive-endocrinology-lab,Medicine
The James Laboratory,https://www.hopkinsmedicine.org/research/labs/t/the-james-laboratory,Medicine
The Koliatsos Lab,https://www.hopkinsmedicine.org/research/labs/k/koliatsos-lab,Medicine
The Laboratory for Precision Immunology,https://www.hopkinsmedicine.org/research/labs/t/the-laboratory-for-precision-immunology,Medicine
The Mumm Lab,https://www.hopkinsmedicine.org/research/labs/m/mumm-lab,Medicine
The Nauen Lab,https://www.hopkinsmedicine.org/research/labs/t/the-nauen-lab,Medicine
The Pathak Lab,https://www.hopkinsmedicine.org/research/labs/t/the-pathak-lab,Medicine
The Ramanathan Lab,https://www.hopkinsmedicine.org/research/labs/r/ramanathan-lab,Medicine
The Responsive Imaging BioSensors & BioEngineering (RISE) Lab,https://www.hopkinsmedicine.org/research/labs/r/rise-lab,Medicine
The Sfanos Lab,https://www.hopkinsmedicine.org/research/labs/s/sfanos-lab,Medicine
The Spinal Fusion Laboratory,https://www.hopkinsmedicine.org/research/labs/s/spinal-fusion-laboratory,Medicine
The Sun Laboratory,https://www.hopkinsmedicine.org/research/labs/t/the-sun-laboratory,Medicine
The Swenor Research Group,https://www.hopkinsmedicine.org/research/labs/s/swenor-research-group,Medicine
The Vascularized Composite Allotransplantation (VCA) Research Lab,https://www.hopkinsmedicine.org/research/labs/v/vca-lab,Medicine
The Vernon Lab for Translational Mitochondrial Medicine,https://www.hopkinsmedicine.org/research/labs/v/vernon-lab-translational-mitochondrial-medicine,Medicine
Theresa Shapiro Laboratory,https://www.hopkinsmedicine.org/research/labs/t/theresa-shapiro-laboratory,Medicine
Thi Vo Lab,https://vogroup.wse.jhu.edu/,Chemical and Biomolecular Engineering
Thin-walled Structures Laboratory,https://www.ce.jhu.edu/bschafer/,Civil Engineering
Thomas Grader-Beck Lab,https://www.hopkinsmedicine.org/research/labs/t/thomas-grader-beck-lab,Medicine
Thomas Quinn Lab,https://www.hopkinsmedicine.org/research/labs/t/thomas-quinn-lab,Medicine
Thomas W. Donner Lab,https://www.hopkinsmedicine.org/research/labs/t/thomas-w-donner-lab,Medicine
Timothy Niessen Lab,https://www.hopkinsmedicine.org/research/labs/t/timothy-niessen-lab,Medicine
Todd Brown Lab,https://www.hopkinsmedicine.org/research/labs/t/todd-brown-lab,Medicine
Todd Dorman Lab,https://www.hopkinsmedicine.org/research/labs/t/todd-dorman-lab,Medicine
Tom Woolf Lab,https://www.hopkinsmedicine.org/research/labs/t/tom-woolf-lab,Medicine
Translational Informatics Research and Innovation Lab,https://www.hopkinsmedicine.org/research/labs/t/tiri-lab,Medicine
Translational Neurobiology Laboratory,https://www.hopkinsmedicine.org/research/labs/t/translational-neurobiology-laboratory,Medicine
Translational Tissue Engineering Center (TTEC),https://ttec.johnshopkins.edu,Chemical and Biomolecular Engineering
Tsapatsis Lab,https://tsapatsislab.wse.jhu.edu/,Chemical and Biomolecular Engineering
Tsapkini Language Neuromodulation Lab,https://www.hopkinsmedicine.org/research/labs/t/tsapkini-language-neuromodulation-lab,Medicine
Tsion Abdi Lab,https://www.hopkinsmedicine.org/research/labs/t/tsion-abdi-lab,Medicine
Ultrafast and Nonlinear Photonics Group,https://engineering.jhu.edu/unp/,Electrical and Computer Engineering
Undergraduate Student Groups,https://pbs.jhu.edu/undergraduate/student-groups/,Psychological & Brain Sciences
Vaninder Dhillon Lab,https://www.hopkinsmedicine.org/research/labs/v/vaninder-dhillon-lab,Medicine
Vascular Neurology Lab,https://www.hopkinsmedicine.org/research/labs/v/vascular-neurology-lab,Medicine
Veit Stuphorn Lab,https://neuroscience.jhu.edu/research/faculty/86,Psychological & Brain Sciences
Veit Stuphorn Laboratory,https://www.hopkinsmedicine.org/research/labs/v/veit-stuphorn-laboratory,Medicine
Venkataramana Sidhaye Lab,https://www.hopkinsmedicine.org/research/labs/v/venkataramana-sidhaye-lab,Medicine
Venu Raman Research Lab,https://www.hopkinsmedicine.org/research/labs/v/venu-raman-lab,Medicine
Vestibular NeuroEngineering Lab,https://www.hopkinsmedicine.org/research/labs/v/vestibular-neuroengineering-lab,Medicine
Vestibular Neurophysiology Laboratory,https://www.hopkinsmedicine.org/research/labs/v/vestibular-neurophysiology-laboratory,Medicine
Victor Chen Lab,https://www.hopkinsmedicine.org/research/labs/v/victor-chen-lab,Medicine
Victor Velculescu Lab,https://www.hopkinsmedicine.org/research/labs/v/victor-velculescu-lab,Medicine
Vikram Chib Lab,https://www.hopkinsmedicine.org/research/labs/v/vikram-chib-lab,Medicine
Wang Lab,https://www.hopkinsmedicine.org/research/labs/l/wang-lab,Medicine
Wei Dong Gao Lab,https://www.hopkinsmedicine.org/research/labs/w/wei-dong-gao-lab,Medicine
Weiss Lab,https://www.hopkinsmedicine.org/research/labs/w/weiss-lab,Medicine
Welling Laboratory,https://www.hopkinsmedicine.org/research/labs/w/welling-laboratory,Medicine
Wendy Bennett Lab,https://www.hopkinsmedicine.org/research/labs/w/wendy-bennett-lab,Medicine
William B. Guggino Lab,https://www.hopkinsmedicine.org/research/labs/w/william-b-guggino-lab,Medicine
William B. Isaacs Laboratory,https://www.hopkinsmedicine.org/research/labs/w/william-b-isaacs-laboratory,Medicine
William Bishai Laboratory,https://www.hopkinsmedicine.org/research/labs/w/william-bishai-laboratory,Medicine
William Checkley Lab,https://www.hopkinsmedicine.org/research/labs/w/william-checkley-lab,Medicine
William G. Nelson Laboratory,https://www.hopkinsmedicine.org/research/labs/w/william-g-nelson-laboratory,Medicine
Wilmer Bioinformatics Lab,https://www.hopkinsmedicine.org/research/labs/w/wilmer-bioinformatics-lab,Medicine
Wojciech Zbijewski Lab,https://www.hopkinsmedicine.org/research/labs/w/wojciech-zbijewski-lab,Medicine
Wolberger Lab,https://www.hopkinsmedicine.org/research/labs/w/wolberger-lab,Medicine
Wu Lab,https://www.hopkinsmedicine.org/research/labs/w/wu-lab,Medicine
Xiao Group,https://www.hopkinsmedicine.org/research/labs/x/xiao-group,Medicine
Yayuan Liu Lab,https://www.yayuanliu.com/,Chemical and Biomolecular Engineering
Youngjee Choi Lab,https://www.hopkinsmedicine.org/research/labs/y/youngjee-choi-lab,Medicine
Yukari Manabe Lab,https://www.hopkinsmedicine.org/research/labs/y/yukari-manabe-lab,Medicine
Yun Guan Lab,https://www.hopkinsmedicine.org/research/labs/y/yun-guan-lab,Medicine
Zachara Lab,https://www.hopkinsmedicine.org/research/labs/z/zachara-lab,Medicine
Zack Wang Lab,https://www.hopkinsmedicine.org/research/labs/z/zack-wang-lab,Medicine
Zackary Berger Lab,https://www.hopkinsmedicine.org/research/labs/z/zackary-berger-lab,Medicine
Zambidis Laboratory,https://www.hopkinsmedicine.org/research/labs/z/zambidis-laboratory,Medicine
Zaver M. Bhujwalla Lab â€?Cancer Imaging Research,https://www.hopkinsmedicine.org/research/labs/z/zaver-m-bhujwalla-lab--cancer-imaging-research,Medicine
Zeiler Stroke Recovery Lab,https://www.hopkinsmedicine.org/research/labs/z/zeiler-stroke-recovery-lab,Medicine
Zhaozhu Qiu Laboratory,https://www.hopkinsmedicine.org/research/labs/q/qiu-lab,Medicine
Zhu Lab,https://www.hopkinsmedicine.org/research/labs/z/zhu-lab,Medicine
Zishan Siddiqui Lab,https://www.hopkinsmedicine.org/research/labs/z/zishan-siddiqui-lab,Medicine
